parcelid,logerror,transactiondate
14693381,0.0257,2016-03-24
12494250,-0.004,2016-03-24
12015056,-0.0131,2016-03-24
14354366,0.001,2016-03-24
11085564,-0.0212,2016-03-24
17246976,-0.0346,2016-03-24
12015537,-0.0263,2016-03-24
12491082,0.062,2016-03-24
12016805,-0.009,2016-03-24
11734386,-0.0726,2016-03-24
17065902,0.007,2016-03-24
10917959,0.007,2016-03-24
12997854,-0.0131,2016-03-24
14421929,-0.006,2016-03-24
11132800,-0.004,2016-03-24
11508430,0.0129,2016-03-24
11582501,-0.0212,2016-03-24
11116810,-0.0253,2016-03-24
11479328,-0.0263,2016-03-24
11664220,0.0871,2016-03-24
14688548,-0.0233,2016-03-24
11088719,0.0592,2016-03-24
17286467,0.0129,2016-03-24
14611797,0.0315,2016-03-24
14187274,0.0208,2016-03-24
12027578,-0.0598,2016-03-24
10899944,0.1415,2016-03-24
17229926,-0.0121,2016-03-24
12733554,0.009,2016-03-24
12713787,0.0325,2016-03-24
11115951,0.001,2016-03-24
11294722,0.1579,2016-03-24
17116150,0.0825,2016-03-24
13035908,-0.0481,2016-03-24
13912491,0.0535,2016-03-24
12400210,-0.0502,2016-03-24
11081507,0.008,2016-03-24
13033610,0.0,2016-03-24
11081738,-0.0161,2016-03-24
12497525,-0.0202,2016-03-24
10798845,0.4028,2016-03-24
10727755,0.0639,2016-03-24
11749549,-0.0419,2016-03-24
14232286,-0.009,2016-03-24
11082826,-0.0367,2016-03-24
14168536,-0.0161,2016-03-24
10900800,0.0296,2016-03-24
11718959,-0.0651,2016-03-24
12921868,0.2723,2016-03-24
11455688,-0.0101,2016-03-24
11084140,-0.0101,2016-03-24
14643375,-0.0315,2016-03-24
14231126,0.0188,2016-03-24
12654525,-0.0429,2016-03-24
12922641,0.098,2016-03-24
12247646,-0.0481,2016-03-24
12998847,0.1124,2016-03-24
11494519,-0.0161,2016-03-24
11124621,0.0188,2016-03-24
14210683,-0.1233,2016-03-24
11300427,-0.0315,2016-03-24
12230002,0.1997,2016-03-24
12230003,0.0592,2016-03-24
14678092,-0.0243,2016-03-24
12958144,0.0159,2016-03-24
11095890,0.0431,2016-03-24
17154750,-0.1347,2016-03-24
10979204,0.1798,2016-03-24
12725441,-0.007,2016-03-24
17188965,-0.1912,2016-03-24
12953286,0.0478,2016-03-24
10897152,0.1345,2016-03-24
11121757,-0.0121,2016-03-24
11497460,-0.2021,2016-03-24
12954463,0.002,2016-03-24
11658981,-0.0672,2016-03-24
13006474,-0.0263,2016-03-24
10896572,0.0554,2016-03-24
12955109,0.1484,2016-03-24
13902821,0.0296,2016-03-24
11474442,0.0334,2016-03-24
14069005,0.0344,2016-03-24
11244979,0.0334,2016-03-24
10725737,0.0392,2016-03-24
11101881,-0.0419,2016-03-24
12128158,-0.0888,2016-03-24
17275965,0.0286,2016-03-24
12961314,0.0998,2016-03-24
11239396,-0.102,2016-03-24
11089401,0.0119,2016-03-24
12346824,-0.1613,2016-03-24
11597885,0.0227,2016-03-24
12133275,-0.046,2016-03-24
12415945,0.1501,2016-03-24
11478415,-0.0398,2016-03-24
12417066,0.0354,2016-03-24
12018394,-0.004,2016-03-24
11853282,0.0227,2016-03-24
11464122,-0.0502,2016-03-24
11260567,0.045,2016-03-24
10991304,0.0695,2016-03-24
14020543,-0.0336,2016-03-24
11117718,0.0119,2016-03-24
11117775,0.0926,2016-03-24
12482598,-0.046,2016-03-24
11919003,0.0862,2016-03-24
12657949,0.5206,2016-03-24
11465632,-0.002,2016-03-24
13016810,0.0862,2016-03-24
11754397,0.0237,2016-03-24
12728861,-0.0336,2016-03-24
12020309,0.0208,2016-03-24
14221142,0.0139,2016-03-24
14072916,-0.0131,2016-03-24
17093941,0.003,2016-03-24
12911708,-0.0758,2016-03-24
11709016,0.0227,2016-03-24
14644112,0.001,2016-03-24
12453872,0.007,2016-03-24
11150141,0.1553,2016-03-24
17189908,-0.0387,2016-03-24
17100701,0.2319,2016-03-24
13050888,-0.009,2016-03-24
14596162,0.1133,2016-03-24
11148995,0.0592,2016-03-24
12738318,-0.005,2016-03-24
12237113,-0.0274,2016-03-24
14673774,-0.0801,2016-03-24
11524029,-0.0502,2016-03-24
11661235,0.063,2016-03-24
14692303,-0.0336,2016-03-24
11250224,0.0411,2016-03-24
13048261,0.0354,2016-03-24
17277378,0.0,2016-03-24
14724722,-0.0736,2016-03-24
11742849,-0.0192,2016-03-24
14615124,-0.006,2016-03-24
14395055,-0.003,2016-03-24
17141491,0.0535,2016-03-24
11630476,-0.064,2016-03-24
12699293,0.1467,2016-03-24
11155554,-0.0294,2016-03-24
14252436,0.008,2016-03-24
17251332,-0.009,2016-03-24
12698335,0.002,2016-03-24
10738897,-0.0263,2016-03-24
17150819,-0.008,2016-03-24
11066658,0.0649,2016-03-24
13935699,-0.1065,2016-03-24
11291550,-0.006,2016-03-24
14198239,0.0198,2016-03-24
11635621,-0.0976,2016-03-24
12516109,0.1169,2016-03-24
11589088,-0.0704,2016-03-24
10820666,0.0611,2016-03-24
11487584,-0.1532,2016-03-24
11068042,0.0188,2016-03-24
17270878,0.0198,2016-03-24
10820933,-0.0336,2016-03-24
17239655,0.008,2016-03-24
12975385,0.008,2016-03-24
11485937,-0.1043,2016-03-24
14023051,0.008,2016-03-24
10967414,-0.0101,2016-03-24
12452313,0.1098,2016-03-24
12157920,0.0344,2016-03-24
17054517,0.0953,2016-03-24
12509463,-0.0212,2016-03-24
12393098,0.0208,2016-03-24
14161423,-0.006,2016-03-24
12661991,-0.0608,2016-03-24
14074571,0.005,2016-03-24
12703253,0.0469,2016-03-24
13908439,-0.0555,2016-03-24
17249938,-0.0758,2016-03-24
14691040,0.0149,2016-03-24
13908136,0.0564,2016-03-24
10795735,0.0276,2016-03-24
12159527,0.1196,2016-03-24
13931829,-0.0545,2016-03-24
10823479,-0.0274,2016-03-24
14372980,0.1544,2016-03-24
12137996,-0.0534,2016-03-24
12719204,0.0227,2016-03-24
11515202,-0.0233,2016-03-24
14238480,-0.0101,2016-03-24
11297988,-0.0932,2016-03-24
17056045,2.305,2016-03-24
17240329,-0.004,2016-03-24
12007766,-0.1267,2016-03-24
14368732,0.004,2016-03-24
12633777,-0.0111,2016-03-24
17161895,0.0149,2016-03-24
12508240,0.0535,2016-03-24
11660976,-0.0502,2016-03-24
14438340,-0.009,2016-03-24
12737132,0.006,2016-03-24
10894899,-0.044,2016-03-24
17074402,0.007,2016-03-25
17176272,-0.044,2016-03-25
12096041,-0.1087,2016-03-25
12148932,-0.1043,2016-03-25
11298188,0.1035,2016-03-25
14680275,0.0516,2016-03-25
11633396,-0.0823,2016-03-25
17175432,0.0,2016-03-25
11481053,-0.064,2016-03-25
11815342,0.0129,2016-03-25
11815205,-0.0111,2016-03-25
12275625,0.008,2016-03-25
11967098,-0.1555,2016-03-25
12022966,-0.543,2016-03-25
12580043,-0.0471,2016-03-25
12607532,-0.0222,2016-03-25
12106422,0.0649,2016-03-25
12042960,0.0109,2016-03-25
12042922,0.0109,2016-03-25
11475616,0.0227,2016-03-25
17093536,0.0478,2016-03-25
12239274,-0.0812,2016-03-25
12303244,0.0871,2016-03-25
12038293,-0.0758,2016-03-25
17126811,0.0139,2016-03-25
12189099,-0.0294,2016-03-25
11591995,0.0286,2016-03-25
12572147,0.0334,2016-03-25
11814280,-0.0899,2016-03-25
12039905,0.1222,2016-03-25
11333050,-0.0171,2016-03-25
12106441,0.163,2016-03-25
12285721,0.003,2016-03-25
12198190,-0.1244,2016-03-25
17094378,0.0,2016-03-25
12434736,-0.0182,2016-03-25
11485732,-0.0899,2016-03-25
12453330,0.0554,2016-03-25
11320223,0.0257,2016-03-25
11485305,-0.0429,2016-03-25
11344431,0.008,2016-03-25
11492155,-0.0294,2016-03-25
14721154,0.0178,2016-03-25
17177848,-0.003,2016-03-25
12197681,-0.2046,2016-03-25
12126358,-0.0965,2016-03-25
12195481,-0.0481,2016-03-25
12234178,-0.2194,2016-03-25
17132435,-0.009,2016-03-25
12123723,0.1071,2016-03-25
12127780,-0.19,2016-03-25
12459742,-0.0387,2016-03-25
12027896,0.003,2016-03-25
11485141,-0.0212,2016-03-25
12594256,-0.0492,2016-03-25
14657691,-0.0233,2016-03-25
11633474,-0.0683,2016-03-25
11320047,0.005,2016-03-25
12592830,0.0218,2016-03-25
11843356,-0.045,2016-03-25
11486193,-0.112,2016-03-25
11331865,-0.0284,2016-03-25
12299301,-0.0141,2016-03-25
12269010,-0.2231,2016-03-25
11729916,-0.1508,2016-03-25
12652594,0.1293,2016-03-25
12292523,-0.001,2016-03-25
11965631,-0.2421,2016-03-25
12599855,-0.0131,2016-03-25
12175136,0.0564,2016-03-25
11706820,0.0227,2016-03-25
17188964,-0.0965,2016-03-25
12004625,-0.1087,2016-03-25
12254866,-0.1165,2016-03-25
11444213,-0.0253,2016-03-25
11993818,0.0742,2016-03-25
14650937,-0.045,2016-03-25
12509247,0.0208,2016-03-25
11446716,-0.0801,2016-03-25
14743919,0.2639,2016-03-25
12530869,0.0431,2016-03-25
11992257,-0.1839,2016-03-25
14745995,0.0383,2016-03-25
11787213,-0.0131,2016-03-25
11608795,0.0109,2016-03-25
14655592,-0.0954,2016-03-25
17129066,0.0218,2016-03-25
11638816,0.0198,2016-03-25
12505884,0.0198,2016-03-25
17072616,0.0742,2016-03-25
17143148,-0.0877,2016-03-25
14705532,0.0545,2016-03-25
12621133,0.1798,2016-03-25
12210251,-0.0315,2016-03-25
12184330,0.3846,2016-03-25
12395633,0.007,2016-03-25
11925615,-0.0419,2016-03-25
11932901,0.1302,2016-03-25
11513899,-0.0294,2016-03-25
12660907,0.044,2016-03-25
12640952,-0.0315,2016-03-25
12169411,0.0237,2016-03-25
11789690,0.0109,2016-03-25
12066060,0.0751,2016-03-25
12260092,0.3023,2016-03-25
11578297,-0.4095,2016-03-25
11528732,-0.0274,2016-03-25
12000308,0.0971,2016-03-25
12517214,-0.1244,2016-03-25
17123155,-0.003,2016-03-25
12521631,0.0373,2016-03-25
11929581,-0.0346,2016-03-25
17071838,0.0507,2016-03-25
11526321,0.0247,2016-03-25
12069470,-0.003,2016-03-25
12182033,-0.079,2016-03-25
11439735,0.0564,2016-03-25
11780579,-0.4262,2016-03-25
11525528,-0.0325,2016-03-25
12358791,0.1133,2016-03-25
17140156,-0.006,2016-03-25
12663634,0.0159,2016-03-25
12375386,-0.0253,2016-03-25
11927242,-0.0419,2016-03-25
11875142,0.0917,2016-03-25
17168463,-0.001,2016-03-25
12510792,0.0178,2016-03-25
12624557,0.002,2016-03-25
12511861,-0.0151,2016-03-25
14674057,0.1026,2016-03-25
14732858,0.1345,2016-03-25
12631103,0.0325,2016-03-25
11429823,0.0119,2016-03-25
12375648,0.3045,2016-03-25
11996045,-0.002,2016-03-25
11996240,0.0797,2016-03-25
12664997,-0.0608,2016-03-25
12512239,0.1989,2016-03-25
11968447,-0.002,2016-03-25
11311880,-0.0812,2016-03-25
11654112,-0.0151,2016-03-25
17111561,0.0149,2016-03-25
11389643,-0.0492,2016-03-25
11858692,0.1275,2016-03-25
12319915,0.003,2016-03-25
11501226,-0.2575,2016-03-25
11858982,0.0383,2016-03-25
12479482,0.1467,2016-03-25
14723819,-0.0492,2016-03-25
11466866,0.0649,2016-03-25
11467289,-0.0408,2016-03-25
14737153,0.0159,2016-03-25
12228785,-0.0101,2016-03-25
17089833,-0.0534,2016-03-25
12021160,0.0109,2016-03-25
12482614,0.0276,2016-03-25
12046387,-0.0694,2016-03-25
12021296,-0.0305,2016-03-25
14730230,-0.0629,2016-03-25
11548855,0.0266,2016-03-25
12473369,-0.0101,2016-03-25
11970444,-0.1404,2016-03-25
11301377,-0.0171,2016-03-25
12472884,-0.0101,2016-03-25
11472286,0.0237,2016-03-25
11663397,-0.078,2016-03-25
14710513,0.0723,2016-03-25
11969409,-0.0233,2016-03-25
11861138,-0.0233,2016-03-25
17066408,0.2103,2016-03-25
12557548,-0.1555,2016-03-25
17146086,0.008,2016-03-25
12482954,-0.0398,2016-03-25
11464042,-0.1087,2016-03-25
11756283,0.1017,2016-03-25
11601104,0.0286,2016-03-25
14743172,-0.0834,2016-03-25
17087648,-0.0429,2016-03-25
17143817,0.0658,2016-03-25
12617849,-0.0672,2016-03-25
12169208,-0.1076,2016-03-25
11511835,-0.0111,2016-03-25
17143920,-0.007,2016-03-25
12539618,0.0139,2016-03-25
11401066,-0.004,2016-03-25
11635088,0.1142,2016-03-25
12406450,0.005,2016-03-25
11759249,0.0129,2016-03-25
11847514,0.0478,2016-03-25
11459429,-0.0325,2016-03-25
12225417,0.0497,2016-03-25
12016940,0.0402,2016-03-25
11505539,-0.0315,2016-03-25
12145172,0.1345,2016-03-25
17120803,0.0344,2016-03-25
12543694,-0.3052,2016-03-25
12186252,-0.6992,2016-03-25
12543306,-0.0866,2016-03-25
12399775,-0.078,2016-03-25
12543261,-0.005,2016-03-25
17187273,0.009,2016-03-25
12614348,-0.0202,2016-03-25
11598096,1.174,2016-03-25
11508337,-0.0274,2016-03-25
11572090,0.009,2016-03-25
12488963,0.0,2016-03-25
17136861,0.0507,2016-03-25
17299628,-0.0471,2016-03-25
13994354,-0.0325,2016-03-25
10889387,0.116,2016-03-25
14081780,-0.001,2016-03-25
14086756,0.0853,2016-03-25
12746517,-0.0161,2016-03-25
10883254,0.0583,2016-03-25
10881231,0.0889,2016-03-25
10878882,0.1115,2016-03-25
14094395,0.007,2016-03-25
14098210,-0.0192,2016-03-25
12744216,0.0198,2016-03-25
14109194,-0.2345,2016-03-25
14112217,-0.0131,2016-03-25
12747890,-0.0141,2016-03-25
12742384,-0.0171,2016-03-25
14128180,-0.0305,2016-03-25
14129076,-0.1109,2016-03-25
11235265,-0.0222,2016-03-25
10852895,0.0119,2016-03-25
14148004,0.1972,2016-03-25
14154786,0.063,2016-03-25
10848469,-0.045,2016-03-25
14155287,-0.0161,2016-03-25
14439382,-0.002,2016-03-25
14158338,0.0296,2016-03-25
14158683,0.007,2016-03-25
14438671,0.0733,2016-03-25
17300237,0.1133,2016-03-25
11237779,-0.0121,2016-03-25
14456436,-0.0171,2016-03-25
11216326,-0.0471,2016-03-25
12774686,0.003,2016-03-25
14471037,-0.004,2016-03-25
12774623,-0.0141,2016-03-25
12774260,0.3988,2016-03-25
14469909,-0.0202,2016-03-25
14468018,-0.003,2016-03-25
10929813,0.335,2016-03-25
14004227,0.002,2016-03-25
14005712,-0.0398,2016-03-25
14006214,-0.0598,2016-03-25
10921277,-0.0243,2016-03-25
14635488,-0.002,2016-03-25
11216415,-0.0523,2016-03-25
14018960,0.0564,2016-03-25
14463365,0.0159,2016-03-25
14043001,0.0227,2016-03-25
10907075,0.007,2016-03-25
14045498,0.1553,2016-03-25
14047301,-0.004,2016-03-25
10906271,0.0149,2016-03-25
11215340,-0.0222,2016-03-25
10904003,-0.0481,2016-03-25
10900445,-0.004,2016-03-25
10899763,-0.0222,2016-03-25
14065618,0.0169,2016-03-25
14066526,0.0129,2016-03-25
14020397,-0.0161,2016-03-25
10940972,0.0286,2016-03-25
11311998,-0.2497,2016-03-25
14435877,0.0109,2016-03-25
14417339,-0.0619,2016-03-25
17200714,0.0198,2016-03-25
14246425,0.0325,2016-03-25
14246906,0.3443,2016-03-25
14246925,0.009,2016-03-25
14416141,-0.0545,2016-03-25
14414716,-0.0101,2016-03-25
10787870,0.0807,2016-03-25
14414145,-0.078,2016-03-25
14267935,0.0989,2016-03-25
11266070,0.1089,2016-03-25
10783327,-0.1827,2016-03-25
10794456,-0.006,2016-03-25
11267490,-0.1347,2016-03-25
12702837,-0.0274,2016-03-25
14292860,0.002,2016-03-25
13835654,-0.0398,2016-03-25
14407046,-0.0182,2016-03-25
14303737,0.0383,2016-03-25
10760692,0.0935,2016-03-25
17198468,0.0871,2016-03-25
12697281,-0.0294,2016-03-25
10754453,-0.005,2016-03-25
14325378,0.2046,2016-03-25
11275091,0.1106,2016-03-25
10747548,-0.0274,2016-03-25
14436626,-0.003,2016-03-25
14241009,-0.0398,2016-03-25
11261460,0.0188,2016-03-25
14171332,0.1604,2016-03-25
14174369,-0.0534,2016-03-25
14182045,-0.044,2016-03-25
14184641,0.0478,2016-03-25
10828873,0.0119,2016-03-25
10828221,0.1053,2016-03-25
11750810,-0.137,2016-03-25
14194335,0.006,2016-03-25
14429135,0.0497,2016-03-25
14200270,0.004,2016-03-25
14201567,0.0178,2016-03-25
14206327,0.0,2016-03-25
14418376,0.0935,2016-03-25
12719245,-0.0182,2016-03-25
14213023,0.0305,2016-03-25
14643938,-0.0233,2016-03-25
10805781,-0.0253,2016-03-25
10805238,0.131,2016-03-25
10802923,-0.0336,2016-03-25
14224179,-0.0161,2016-03-25
14227512,-0.0545,2016-03-25
14421039,-0.2957,2016-03-25
11260905,0.0208,2016-03-25
12712783,0.063,2016-03-25
14237598,0.008,2016-03-25
10797244,-0.0233,2016-03-25
14426085,0.0139,2016-03-25
10941369,0.002,2016-03-25
13978283,-0.0545,2016-03-25
10947495,-0.0965,2016-03-25
12961121,-0.0954,2016-03-25
12964035,-0.0243,2016-03-25
14607796,-0.003,2016-03-25
14625127,-0.0387,2016-03-25
12966444,0.0677,2016-03-25
17237793,0.2183,2016-03-25
12971332,0.002,2016-03-25
17239628,-0.007,2016-03-25
11108232,-0.005,2016-03-25
12987980,0.0218,2016-03-25
11180444,-0.0672,2016-03-25
17241350,-0.0545,2016-03-25
12960509,-0.1708,2016-03-25
12992964,-0.0534,2016-03-25
12999181,0.0639,2016-03-25
13004821,-0.078,2016-03-25
13004929,0.0383,2016-03-25
11184035,0.0853,2016-03-25
12829415,0.002,2016-03-25
14599440,-0.0305,2016-03-25
13031520,0.0198,2016-03-25
13033062,0.003,2016-03-25
13036982,-0.8604,2016-03-25
13038493,0.0208,2016-03-25
11078651,0.0247,2016-03-25
14598095,0.1178,2016-03-25
12998866,-0.402,2016-03-25
13042775,0.01,2016-03-25
12958456,0.006,2016-03-25
12949667,0.0564,2016-03-25
11156833,0.0373,2016-03-25
11154610,0.0276,2016-03-25
17225874,0.0,2016-03-25
11152733,0.009,2016-03-25
11152577,-0.0367,2016-03-25
11151531,-0.0471,2016-03-25
11168562,-0.0222,2016-03-25
17226062,0.0788,2016-03-25
12864558,0.01,2016-03-25
11146713,-0.0325,2016-03-25
14614716,-0.0131,2016-03-25
12907241,0.0834,2016-03-25
12951947,-0.007,2016-03-25
12908382,-0.0182,2016-03-25
12910039,0.0363,2016-03-25
12912189,-0.006,2016-03-25
11142228,0.0714,2016-03-25
12922810,0.0159,2016-03-25
11136004,-0.0398,2016-03-25
17230336,0.0257,2016-03-25
12858387,0.0908,2016-03-25
12857955,-0.0151,2016-03-25
12928483,0.1467,2016-03-25
11172448,0.003,2016-03-25
12948481,0.0526,2016-03-25
11124270,0.044,2016-03-25
12908996,-0.0336,2016-03-25
13044939,0.0266,2016-03-25
13045833,0.008,2016-03-25
13046855,0.007,2016-03-25
11198726,-0.0325,2016-03-25
13885513,-0.006,2016-03-25
12792196,-0.0253,2016-03-25
13901035,0.0139,2016-03-25
10989319,-0.0419,2016-03-25
12789340,-0.0111,2016-03-25
12789222,-0.3696,2016-03-25
10986105,-0.1997,2016-03-25
17274591,0.0129,2016-03-25
10985069,0.2223,2016-03-25
14483823,-0.0502,2016-03-25
13913518,0.0889,2016-03-25
11197539,0.001,2016-03-25
14632845,-0.0171,2016-03-25
17276699,-0.0274,2016-03-25
10971545,0.002,2016-03-25
13930641,0.0998,2016-03-25
11203683,-0.091,2016-03-25
12781832,0.0315,2016-03-25
12781413,0.0247,2016-03-25
10958015,-0.0471,2016-03-25
10957131,0.0545,2016-03-25
13957944,-0.0202,2016-03-25
10952499,0.001,2016-03-25
13971061,-0.002,2016-03-25
14634400,-0.0315,2016-03-25
13918316,0.0296,2016-03-25
11006675,-0.0121,2016-03-25
11006877,-0.009,2016-03-25
13875354,-0.2219,2016-03-25
11069475,0.0363,2016-03-25
11066517,0.0583,2016-03-25
13057927,-0.0222,2016-03-25
11063579,-0.0587,2016-03-25
11061351,0.006,2016-03-25
17215089,0.004,2016-03-25
11057728,-0.152,2016-03-25
17214720,-0.004,2016-03-25
13068926,-0.044,2016-03-25
13069388,0.1017,2016-03-25
11048612,-0.1244,2016-03-25
13090894,-0.0274,2016-03-25
14499694,0.0592,2016-03-25
13102007,-0.0151,2016-03-25
11037495,-0.0171,2016-03-25
14498147,0.0354,2016-03-25
13843446,0.005,2016-03-25
14497216,-0.0202,2016-03-25
17262675,0.0,2016-03-25
13846724,0.0149,2016-03-25
13851875,-0.0513,2016-03-25
17263690,0.002,2016-03-25
11016509,0.2078,2016-03-25
11010406,0.0488,2016-03-25
14491990,0.003,2016-03-25
12798939,-0.001,2016-03-25
12798422,-0.005,2016-03-25
10747403,0.0431,2016-03-25
10746126,-0.0253,2016-03-25
14620878,0.0237,2016-03-25
14374536,0.0402,2016-03-25
17194713,-0.0545,2016-03-25
14392467,-0.0141,2016-03-25
10737143,0.1501,2016-03-25
14387008,-0.0336,2016-03-25
10719954,-0.0492,2016-03-25
14387040,0.0296,2016-03-25
14364396,-0.0121,2016-03-25
10734540,0.0266,2016-03-25
14370374,0.0373,2016-03-25
14346484,-0.0387,2016-03-25
14339795,-0.0274,2016-03-25
12694180,-0.0694,2016-03-25
11279594,0.0257,2016-03-25
10740257,0.0392,2016-03-25
11278313,0.0188,2016-03-25
14351413,-0.0202,2016-03-25
14353721,0.0296,2016-03-25
10725498,0.0334,2016-03-25
10714236,-0.0545,2016-03-25
10730327,0.0573,2016-03-25
14381811,0.0315,2016-03-25
14363867,-0.0192,2016-03-25
10746070,0.0276,2016-03-25
10714463,-0.0619,2016-03-25
14364141,-0.006,2016-03-25
10746090,-0.1154,2016-03-25
14365120,-0.0161,2016-03-27
14046540,0.0459,2016-03-27
13991281,0.001,2016-03-27
17154713,0.009,2016-03-27
12153693,-0.0555,2016-03-28
11345051,-0.0315,2016-03-28
11213173,0.1142,2016-03-28
14639944,0.0218,2016-03-28
11643314,0.004,2016-03-28
10858378,0.0573,2016-03-28
11988621,-0.0419,2016-03-28
11989072,-0.0419,2016-03-28
11474391,-0.002,2016-03-28
11745353,0.3407,2016-03-28
12315375,-0.0336,2016-03-28
12078403,-0.2058,2016-03-28
14721581,-0.0398,2016-03-28
14679252,0.0363,2016-03-28
14001513,-0.0419,2016-03-28
12144839,0.0953,2016-03-28
10785066,0.5312,2016-03-28
14645681,-0.0481,2016-03-28
12959550,-0.0202,2016-03-28
14044479,-0.0151,2016-03-28
14501198,-0.0629,2016-03-28
14461403,-0.0274,2016-03-28
12636562,0.4101,2016-03-28
11213521,-0.0346,2016-03-28
12830412,0.5839,2016-03-28
12147092,0.3264,2016-03-28
12804344,0.0305,2016-03-28
14413066,-0.0502,2016-03-28
14657683,-0.0161,2016-03-28
14203139,-0.003,2016-03-28
13020128,0.0247,2016-03-28
14009177,-0.102,2016-03-28
14608520,-0.064,2016-03-28
14622179,0.1007,2016-03-28
12464281,-0.0408,2016-03-28
11033122,-0.0192,2016-03-28
17226607,-0.0481,2016-03-28
14013234,0.0178,2016-03-28
10721842,-0.121,2016-03-28
14719356,0.0953,2016-03-28
14004999,-0.0192,2016-03-28
14014583,-0.0182,2016-03-28
11343915,0.2904,2016-03-28
11034637,0.2103,2016-03-28
11191957,0.2859,2016-03-28
14467182,0.008,2016-03-28
11319371,-0.003,2016-03-28
12028374,-0.0212,2016-03-28
14384671,-0.0222,2016-03-28
11118905,-0.0141,2016-03-28
14138379,0.0305,2016-03-28
11554804,0.0862,2016-03-28
10915416,0.0325,2016-03-28
11506707,0.0,2016-03-28
14280287,-0.002,2016-03-28
14499101,0.009,2016-03-28
11294188,0.0,2016-03-28
11191611,-0.0233,2016-03-28
12078827,-0.064,2016-03-28
14662673,0.0109,2016-03-28
12507297,-0.0284,2016-03-28
11698057,-0.0812,2016-03-28
17291067,-0.1936,2016-03-28
12471601,0.0402,2016-03-28
12497894,-0.0471,2016-03-28
17156245,-0.0325,2016-03-28
14693292,-0.064,2016-03-28
11261326,0.0478,2016-03-28
14374421,0.0998,2016-03-28
11185172,0.0411,2016-03-28
14627506,0.0488,2016-03-28
14108455,-0.0212,2016-03-28
10884775,-0.0629,2016-03-28
11764956,-0.0812,2016-03-28
14082121,-0.0192,2016-03-28
14239754,0.0686,2016-03-28
11665192,0.0109,2016-03-28
11218336,-0.1087,2016-03-28
14455832,-0.045,2016-03-28
14382628,-0.002,2016-03-28
11229078,0.045,2016-03-28
10882853,-0.1393,2016-03-28
11068699,0.0354,2016-03-28
11466306,0.0516,2016-03-28
14420835,0.0159,2016-03-28
14099394,-0.0471,2016-03-28
17205570,-0.0182,2016-03-28
11073593,-0.0161,2016-03-28
11759451,0.002,2016-03-28
14727417,0.0119,2016-03-28
10799787,0.006,2016-03-28
14226590,0.0198,2016-03-28
10877649,0.0354,2016-03-28
12652922,0.1823,2016-03-28
17142577,-0.0294,2016-03-28
14093964,-0.004,2016-03-28
14728436,0.01,2016-03-28
17156008,0.01,2016-03-28
13052708,-0.0233,2016-03-28
17087337,-0.1567,2016-03-28
11534481,-0.046,2016-03-28
13038425,0.0169,2016-03-28
14077629,-0.2033,2016-03-28
14675867,0.0971,2016-03-28
11314765,0.0354,2016-03-28
11135573,-0.009,2016-03-28
10864275,-0.0202,2016-03-28
17112443,-0.009,2016-03-28
12923629,-0.0171,2016-03-28
12753575,0.1501,2016-03-28
12816301,0.0816,2016-03-28
12471745,-0.0566,2016-03-28
17186862,0.0227,2016-03-28
12139956,0.0286,2016-03-28
12850890,-0.002,2016-03-28
10930685,0.0363,2016-03-28
